,Children,Income,Outage_sec_perweek,Phone_Yes,MonthlyCharge,Churn_Yes
0,0.7209252390349075,-0.9723379092716081,-0.39877774033771896,-0.6799776032108318,0.32078127852690913,-0.003942558795864629
1,-1.2599571596643748,-0.5065919164222484,-0.6419544475336846,0.5703310909326953,0.32078127852690913,1.6303258974820913
2,-0.14873044819892378,0.8906460621258305,-1.07088496294323,0.25234705329419904,0.32078127852690913,-0.29522481741427764
3,-0.2453588578915717,-0.5065919164222484,-0.740524915554176,1.6505058518829352,0.32078127852690913,-1.2265210716378778
4,1.4456383117297669,-0.9723379092716081,0.009477921370873651,-0.623156047089417,-3.117388909328492,-0.5280857047971815
5,1.4456383117297669,0.4249000692764709,-0.6080721568450029,-0.5312245011031589,0.32078127852690913,0.2883698820424217
6,1.2523814923444712,-0.9723379092716081,-1.00499743131954,0.3968171392224275,0.32078127852690913,0.6402676647225805
7,-1.115014545125403,-0.04084592357288879,-0.4626942456000044,-0.7427124195663637,-3.117388909328492,-1.3430982633741453
8,-0.19704465304524774,-0.04084592357288879,0.6676801523191915,-1.432469057306725,0.32078127852690913,-1.284466906084505
9,1.5905809262687387,-0.5065919164222484,0.3696817477171092,-0.4348389167038134,0.32078127852690913,-0.23618767028397755
10,-1.4532139790496708,2.2878840406739096,-0.6108914550769511,-0.22185659578786143,0.32078127852690913,0.054337455519541555
11,0.14115478087901998,-0.04084592357288879,-0.7612036701709215,-1.1159833426546335,0.32078127852690913,-0.5277648688353587
12,1.4456383117297669,-0.9723379092716081,1.5555488005587546,-0.5806612799430625,0.32078127852690913,-0.8193965142531648
13,-1.1633287499717269,1.3563920549751902,2.670625225254079,-1.3848998900506508,0.32078127852690913,0.2875274227439585
14,-1.115014545125403,-0.5065919164222484,0.8670630510548126,0.6011290888937205,-3.117388909328492,-0.29480568366666204
15,-0.6801867015084874,0.4249000692764709,1.746706795659964,0.26769363903760607,0.32078127852690913,0.11704315239957137
16,0.4793542148032877,-0.9723379092716081,-0.28893823584972883,1.1831829342716649,0.32078127852690913,0.5202835849094483
17,0.3344116002643158,-0.04084592357288879,0.15376286693651808,-0.05735514010217622,0.32078127852690913,0.6999856072733608
18,0.3827258051106398,0.4249000692764709,-0.019319702896465674,-0.14353530992114066,0.32078127852690913,-0.46887827730447623
19,-1.4532139790496708,0.4249000692764709,-0.7203281013521748,0.30935918021572856,0.32078127852690913,-0.5281706586760181
20,-0.7285009063548112,0.8906460621258305,-0.006479661250661224,0.6946013958706415,0.32078127852690913,0.2876890866219428
21,-1.115014545125403,0.4249000692764709,0.20949844252423616,-1.0138305010199664,0.32078127852690913,-1.0509561028982646
22,-0.05210203850627586,0.4249000692764709,-0.4384947371660538,-0.21132390956102817,0.32078127852690913,-1.1099082961497284
23,0.7209252390349075,-0.04084592357288879,1.4147094275241294,-0.972100660670392,0.32078127852690913,-0.5280857047971815
24,1.0591246729591752,0.4249000692764709,-0.40025547816570994,1.2587683298101524,0.32078127852690913,-0.2355068748634973
25,1.1557530826518232,-0.5065919164222484,-0.9662957364834148,-0.07869298174822566,0.32078127852690913,-1.866975020280065
26,-0.2936730627378957,-0.5065919164222484,-1.1009340719225875,1.9694276252560166,0.32078127852690913,1.164975772648398
27,0.8175536487275554,-0.9723379092716081,0.1445393288591926,1.5909020495836605,0.32078127852690913,-0.7601890867604588
28,-1.5981565935886426,0.4249000692764709,-1.039927649841606,1.1538580952306203,0.32078127852690913,0.640588500684404
29,0.7692394438812314,0.8906460621258305,-0.22569056033152565,0.20695223342775257,0.32078127852690913,1.9800783851314638
30,-0.3903014724305436,3.219376026372629,0.1268369729922258,-1.1387516642784927,-3.117388909328492,1.3385895268468702
31,-0.6318724966621634,-0.9723379092716081,-0.6387943511129437,-1.865563951221655,0.32078127852690913,-0.5853507438233292
32,1.397324106883443,1.82213804782455,0.43100095231891816,-0.4123840445518149,0.32078127852690913,1.3385895268468702
33,1.0108104681128514,1.3563920549751902,-0.49168656102826686,0.3796264308214526,0.32078127852690913,0.054337455519541555
34,0.7692394438812314,0.8906460621258305,-1.0140727345967455,-1.4990771424928897,0.32078127852690913,2.2132683523558807
35,-0.05210203850627586,-0.5065919164222484,-1.1179186592837098,1.2775350846767848,0.32078127852690913,-0.23617432637702204
36,-1.3082713645106987,-0.04084592357288879,-1.05296770207896,2.119824427649595,0.32078127852690913,1.3359816663294255
37,-1.3565855693570228,-0.5065919164222484,-0.12687610775964053,-0.18642708763845017,0.32078127852690913,-0.7597302473211176
38,0.6242968293422596,-0.5065919164222484,-0.5110017682611331,2.29820503285419,0.32078127852690913,0.2873682506601193
39,0.9141820584202033,-0.5065919164222484,0.3734088954426154,-0.6817873997765883,0.32078127852690913,-0.5857107032819858
40,-1.5498423887423185,0.4249000692764709,-0.0565830236912344,0.47959680307296193,0.32078127852690913,-0.0038881119294383298
41,0.09284057603269602,0.4249000692764709,0.4638661678718479,-0.6520704693976577,0.32078127852690913,-1.5170328535344415
42,-0.5835582918158394,0.8906460621258305,-0.9859953612362096,0.8555334857468215,0.32078127852690913,1.9216367069380744
43,-1.018386135432755,0.8906460621258305,-0.5573453571350253,-0.5868142024971441,0.32078127852690913,0.46184190671605835
44,-1.5015281838959946,-0.9723379092716081,-0.8748334462945169,1.0600817360325245,0.32078127852690913,1.6303258974820913
45,-0.4386156772768675,-0.04084592357288879,0.519582593509311,0.19545504585166065,0.32078127852690913,1.6895333249747972
46,-1.4532139790496708,-0.04084592357288879,3.27355644422271,0.840090225765986,0.32078127852690913,0.2873682506601193
47,-0.4869298821231915,0.4249000692764709,-0.08684136360856051,-0.08461701059651934,0.32078127852690913,0.5212132337151381
48,1.5905809262687387,-0.5065919164222484,-0.4706904137174844,-0.7168280307738029,0.32078127852690913,-1.5756974890841853
49,1.4939525165760907,-0.04084592357288879,1.2987887499441337,0.8178397640625723,0.32078127852690913,-1.866209270980749
50,0.43104000995696373,-0.04084592357288879,-1.2463268775733396,-0.3510506497848284,0.32078127852690913,0.2877176374595124
51,0.7209252390349075,1.3563920549751902,0.1423452410401909,-0.6676454915016649,0.32078127852690913,0.35004344052773684
52,0.28609739541799184,-0.5065919164222484,-0.050193323622902165,-1.94615346356681,0.32078127852690913,-0.5277648688353587
53,-1.066700340279079,-0.9723379092716081,0.1535781053794307,0.38232753300818,0.32078127852690913,-0.06241474400166477
54,-0.10041624335259981,-0.9723379092716081,-0.9022561750593073,-0.3240932814640538,0.32078127852690913,-0.2939743326467642
55,0.2377831905716679,-0.5065919164222484,0.7997935313544056,0.3071705331441532,0.32078127852690913,-0.9935207835097121
56,0.9624962632665273,-0.5065919164222484,1.5188014645347383,-0.5424376245598191,0.32078127852690913,-1.3430982633741453
57,-0.970071930586431,-0.5065919164222484,-0.8552465934710002,0.48621178204175647,0.32078127852690913,-0.7011778356590141
58,0.2377831905716679,-0.5065919164222484,-0.8950199762639738,0.07335295362755087,0.32078127852690913,1.1067043748174135
59,-0.19704465304524774,-0.9723379092716081,-0.37588752109525925,-0.5297240177404023,0.32078127852690913,-1.109587460187905
60,-1.3082713645106987,-0.5065919164222484,0.5501108058737456,-0.5428890813865338,0.32078127852690913,-0.1783876640142341
61,-1.3565855693570228,-0.5065919164222484,1.490311657986309,-0.14648617399405373,0.32078127852690913,0.5205277108721246
62,-0.5352440869695154,-0.9723379092716081,2.1373374105600256,0.2660235696596731,0.32078127852690913,-0.469698473470218
63,1.349009902037119,-0.5065919164222484,1.0695149066331104,-1.3172190269579558,0.32078127852690913,-1.8658884350189253
64,-0.4869298821231915,-0.5065919164222484,-0.17459210973512257,1.1925275146523122,0.32078127852690913,-1.051120002404638
65,0.4793542148032877,-0.04084592357288879,0.2066518378817395,-0.17857912754908098,0.32078127852690913,0.2873377436477077
66,0.8175536487275554,0.4249000692764709,-1.0228270988928299,-1.279243299711676,0.32078127852690913,2.1546369950662405
67,1.204067287498147,-0.5065919164222484,-0.6185308667137595,0.2695306948551267,0.32078127852690913,0.8147127699409505
68,-0.2453588578915717,-0.9723379092716081,0.45497704466656336,-0.7049648070940966,0.32078127852690913,-0.4695393013863775
69,0.4793542148032877,-0.5065919164222484,-0.7361665287276801,0.4276358202079364,0.32078127852690913,0.640588500684404
70,0.3344116002643158,0.8906460621258305,0.10560464296163487,-1.3012458037069456,0.32078127852690913,0.932230718761473
71,1.6388951311150628,-0.9723379092716081,1.3543253788264276,-0.6830170618681971,0.32078127852690913,1.9211261918799996
72,0.044526371186372066,0.4249000692764709,0.27307734125610467,-1.8931361047193012,0.32078127852690913,-0.877342348699792
73,-0.8734435208937832,0.4249000692764709,-1.1377268004212815,-1.2579485251295401,0.32078127852690913,1.9215319817206598
74,0.8175536487275554,-0.5065919164222484,-1.358135989907901,0.9816236347311416,0.32078127852690913,0.9860394995838015
75,0.6726110341885836,-0.04084592357288879,1.4652472101325191,0.8169591611926943,0.32078127852690913,2.271389194587447
