,Income,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year
0,-0.39877774033771896,-0.6799776032108318,-0.003942558795864629,-1.138487026758293
1,-0.6419544475336846,0.5703310909326953,1.6303258974820913,-1.1858758365750723
2,-1.07088496294323,0.25234705329419904,-0.29522481741427764,-0.6121377506525424
3,-0.740524915554176,1.6505058518829352,-1.2265210716378778,-0.5618571466817583
4,0.009477921370873651,-0.623156047089417,-0.5280857047971815,-1.428184468640245
5,-0.6080721568450029,-0.5312245011031589,0.2883698820424217,-1.076788892866147
6,-1.00499743131954,0.3968171392224275,0.6402676647225805,-0.6796212586964383
7,-0.4626942456000044,-0.7427124195663637,-1.3430982633741453,-1.1041299460065443
8,0.6676801523191915,-1.432469057306725,-1.284466906084505,-0.9516201278501971
9,0.3696817477171092,-0.4348389167038134,-0.23618767028397755,-1.3196031395608527
10,-0.6108914550769511,-0.22185659578786143,0.054337455519541555,-0.30366925596741784
11,-0.7612036701709215,-1.1159833426546335,-0.5277648688353587,-1.0121578583342967
12,1.5555488005587546,-0.5806612799430625,-0.8193965142531648,-1.0049277035553403
13,2.670625225254079,-1.3848998900506508,0.2875274227439585,-0.6606519202176775
14,0.8670630510548126,0.6011290888937205,-0.29480568366666204,-0.8283261280844842
15,1.746706795659964,0.26769363903760607,0.11704315239957137,-0.7103868401018523
16,-0.28893823584972883,1.1831829342716649,0.5202835849094483,-0.6049668411847808
17,0.15376286693651808,-0.05735514010217622,0.6999856072733608,-1.1487550410882603
18,-0.019319702896465674,-0.14353530992114066,-0.46887827730447623,-0.7135525973023462
19,-0.7203281013521748,0.30935918021572856,-0.5281706586760181,-0.6581869982279507
20,-0.006479661250661224,0.6946013958706415,0.2876890866219428,-0.48601005518490775
21,0.20949844252423616,-1.0138305010199664,-1.0509561028982646,-1.2805484994481717
22,-0.4384947371660538,-0.21132390956102817,-1.1099082961497284,-1.2261101571312556
23,1.4147094275241294,-0.972100660670392,-0.5280857047971815,-1.1197956245812266
24,-0.40025547816570994,1.2587683298101524,-0.2355068748634973,-1.153942066564731
25,-0.9662957364834148,-0.07869298174822566,-1.866975020280065,-1.198089471601636
26,-1.1009340719225875,1.9694276252560166,1.164975772648398,-0.8630365474292173
27,0.1445393288591926,1.5909020495836605,-0.7601890867604588,-1.3606581973634946
28,-1.039927649841606,1.1538580952306203,0.640588500684404,-0.9760846270524459
29,-0.22569056033152565,0.20695223342775257,1.9800783851314638,-0.7538103880389816
30,0.1268369729922258,-1.1387516642784927,1.3385895268468702,-0.7307735469823261
31,-0.6387943511129437,-1.865563951221655,-0.5853507438233292,-1.3270563482091715
32,0.43100095231891816,-0.4123840445518149,1.3385895268468702,-1.0883965188612055
33,-0.49168656102826686,0.3796264308214526,0.054337455519541555,-0.3256379602872829
34,-1.0140727345967455,-1.4990771424928897,2.2132683523558807,-1.0573597060308364
35,-1.1179186592837098,1.2775350846767848,-0.23617432637702204,-0.9987162631662835
36,-1.05296770207896,2.119824427649595,1.3359816663294255,-1.1416648784921672
37,-0.12687610775964053,-0.18642708763845017,-0.7597302473211176,-0.9387813135210591
38,-0.5110017682611331,2.29820503285419,0.2873682506601193,-1.0426335806062992
39,0.3734088954426154,-0.6817873997765883,-0.5857107032819858,-0.8522085595627122
40,-0.0565830236912344,0.47959680307296193,-0.0038881119294383298,-0.9528729024515139
41,0.4638661678718479,-0.6520704693976577,-1.5170328535344415,-1.1438136302193975
42,-0.9859953612362096,0.8555334857468215,1.9216367069380744,-1.0373304772544545
43,-0.5573453571350253,-0.5868142024971441,0.46184190671605835,-0.6295261730645955
44,-0.8748334462945169,1.0600817360325245,1.6303258974820913,-0.9059206478209693
45,0.519582593509311,0.19545504585166065,1.6895333249747972,-0.7695693630372734
46,3.27355644422271,0.840090225765986,0.2873682506601193,-0.461038937685513
47,-0.08684136360856051,-0.08461701059651934,0.5212132337151381,-0.9968953665672085
48,-0.4706904137174844,-0.7168280307738029,-1.5756974890841853,-1.2137782923297116
49,1.2987887499441337,0.8178397640625723,-1.866209270980749,-1.1414911170951427
50,-1.2463268775733396,-0.3510506497848284,0.2877176374595124,-1.0827246866446156
51,0.1423452410401909,-0.6676454915016649,0.35004344052773684,-0.9876036344874458
52,-0.050193323622902165,-1.94615346356681,-0.5277648688353587,-1.2195615711445569
53,0.1535781053794307,0.38232753300818,-0.06241474400166477,-1.345180665462866
54,-0.9022561750593073,-0.3240932814640538,-0.2939743326467642,-0.9590338784769213
55,0.7997935313544056,0.3071705331441532,-0.9935207835097121,-0.7101059477125629
56,1.5188014645347383,-0.5424376245598191,-1.3430982633741453,-0.9463779442668683
57,-0.8552465934710002,0.48621178204175647,-0.7011778356590141,-1.1139565721969238
58,-0.8950199762639738,0.07335295362755087,1.1067043748174135,-0.6971845015002373
59,-0.37588752109525925,-0.5297240177404023,-1.109587460187905,-1.2427450832675997
60,0.5501108058737456,-0.5428890813865338,-0.1783876640142341,-1.054991053209938
61,1.490311657986309,-0.14648617399405373,0.5205277108721246,-1.2299127028999965
62,2.1373374105600256,0.2660235696596731,-0.469698473470218,-0.9042238189449592
63,1.0695149066331104,-1.3172190269579558,-1.8658884350189253,-1.0508905657906202
64,-0.17459210973512257,1.1925275146523122,-1.051120002404638,-1.0565378508930572
65,0.2066518378817395,-0.17857912754908098,0.2873377436477077,-0.833659266871512
66,-1.0228270988928299,-1.279243299711676,2.1546369950662405,-1.0914020361249133
67,-0.6185308667137595,0.2695306948551267,0.8147127699409505,-0.9469736323443293
68,0.45497704466656336,-0.7049648070940966,-0.4695393013863775,-0.7247032039911848
69,-0.7361665287276801,0.4276358202079364,0.640588500684404,-1.0397744216209004
70,0.10560464296163487,-1.3012458037069456,0.932230718761473,-0.3274558241919975
71,1.3543253788264276,-0.6830170618681971,1.9211261918799996,-0.9721163526597877
72,0.27307734125610467,-1.8931361047193012,-0.877342348699792,-1.1759478923998388
73,-1.1377268004212815,-1.2579485251295401,1.9215319817206598,-0.8303303660906954
74,-1.358135989907901,0.9816236347311416,0.9860394995838015,-1.2555429575499901
75,1.4652472101325191,0.8169591611926943,2.271389194587447,-0.798210865356706
76,-0.9933631272823673,-0.8045325536107332,0.6413542499837201,-1.2009296204854278
77,1.2407718478751424,-0.8599363577952543,-0.528329830759858,-0.4422100028420827
78,-0.736498106570054,1.022371417523267,1.5716945401924514,-0.3349086790488558
79,1.395848499666751,1.6451568218684451,-1.0509561028982646,-1.0355147188917273
80,-0.08435435247640284,1.2742579829406258,0.3489568552665972,-0.7418386314156244
81,0.18942326596922335,1.9025787560612475,-0.06129488048042159,-1.1207297184238958
82,1.2429219617343,-0.5001689119498968,0.46184190671605835,-0.6796289875594311
83,0.19564629054459773,-0.5836430687499675,-1.2254012081166343,-0.6893704782348774
84,1.1273367629124702,-0.470179435762343,0.5212132337151381,-1.2633242702298086
85,-1.0432104477954605,-1.331347571411585,-0.7607651569635242,-1.2949618775231457
86,-0.7145692857561239,1.5465172031410475,-1.3423325140748292,-1.28066208316468
87,-0.42484153189183965,-0.9166532063992526,0.8153935653614302,-1.196710931984345
88,-0.8581261785833799,-0.36559031765526623,0.3489568552665972,-0.9148601251516166
89,-0.708948775356357,0.534731210443538,-0.877342348699792,-1.3722811944099784
90,0.6623036264708184,-0.573836176231104,0.4621627426778819,-1.3649151375813084
91,0.06559224041918527,1.7456378581624745,1.164465257590323,-0.5739715644146093
92,2.684664621191764,-1.6525760635309898,-0.23650850624580042,-1.349248109189924
93,-0.8498938277460912,-1.0279778897083152,-0.2944848477048385,-0.4168780688493764
94,1.4653429598837928,-0.056398822913133896,0.2877176374595124,-0.5302864785083786
95,-0.5509528200370256,0.3554706038737585,1.6888525295543177,-1.0220769691636886
96,0.5198645233325059,-0.39241261692120505,-1.109587460187905,-1.3101560981552665
97,0.8869233226125222,-1.5896591407897012,0.3460540548161849,-0.6569729635856484
98,2.252045967214638,-0.20393589524336952,-0.23576853653636196,-0.6113689289965862
99,0.014331015245616993,1.5032873633207595,0.22921690141614204,-1.0639684289234825
100,0.647922723086924,0.2289311980913388,1.1652310068896399,-0.7258906646891963
101,0.12977365332666124,1.2743317999997374,0.22921690141614204,-0.9128012872062418
102,-0.5857457972489328,0.806421182060603,1.1070252107792369,-1.182467530639291
103,0.3316332789618958,0.08265553957164722,-0.06257391608550461,-0.6890991882336617
104,-1.2767018903357363,1.632853386139413,0.7530936583220611,-0.5022733200739921
105,0.45425608450234306,-1.1038434271523951,0.7530936583220611,-1.1742699134102106
106,-0.328262304069133,-0.6309380920095315,1.6884467397136576,-0.6039658099611374
107,-0.9806518158577197,1.5481824201571028,-0.003528152470782968,-0.8949115430723449
108,-0.32475538077155613,0.8899282767871864,-0.003914007958295031,-0.6539530905618554
109,-0.29751918670739524,0.6809106853385671,0.5205277108721246,-0.9464535451682916
110,0.569330263355338,1.9082090416051019,-0.8193965142531648,-1.2298287193238358
111,-1.0909324784589858,0.4376422136873633,0.4621627426778819,-1.145756148341985
112,-0.5115613723630216,0.08892178695394785,-0.2951398635354411,-1.3798647319886912
113,0.8956993192598203,-0.8184717994970776,-1.4012191056057117,-0.8172539788050208
114,-0.9674064335981899,0.13606961327830755,0.05442240939837812,-0.8973755671978292
115,-0.15276932290501063,-0.9596264046654381,-0.23688840005760448,-0.5210033818507651
116,-0.47961854608069515,-0.06529776291663285,-0.8183616046107589,-0.9331233574714219
117,0.4053531402397754,0.20509024372856288,2.387202942516177,-0.7737942238745155
118,0.8658360357236755,-1.416984559978764,-1.052206587665778,-0.961750974928988
119,-1.0210450896330137,-0.3155274725691987,0.873599361471833,-0.9102528739097555
120,-0.6608306244255253,2.198545557880049,-0.5861164931226459,-0.36081048820849143
121,-0.48499542655777667,-1.8355239829156138,1.6309019676851566,-0.9775159192143235
122,-0.118045852919954,-0.9243176211961086,-1.3423325140748292,-1.103498015927239
123,0.5222511745401801,-0.3557125998070547,0.35004344052773684,-0.9356058171020082
124,-0.09588262252975754,0.865963116745943,-0.5270840734148785,-1.0365589620057707
125,1.2366936177282992,0.5532885139834327,-1.109993250028565,-0.971315828890987
126,1.9583180015193637,-1.3191392769231056,1.1070252107792369,-1.077069237475876
127,-0.19596168107587258,0.5897327592050141,-0.0031740382488559113,-0.8517291142436458
128,-0.12646473845787207,-0.27827427746410316,-1.2254012081166343,-1.0988071053837343
129,-1.07421599040143,-0.5538394870835884,1.1070252107792369,-0.9830033199561802
130,3.050088936754667,0.24985869894875265,-0.7605749422479708,-1.0205122343313089
131,-0.950803781356037,0.45747567831988967,-0.2951398635354411,-1.288323420542719
132,1.3378191855929649,-2.5845425145826013,0.28701690768588417,-0.8920828904203482
133,1.6861908250827293,-1.5832441725482969,1.8633261856102568,-0.8306538562349035
134,1.3036478725069205,-1.5940120343405395,-1.4012191056057117,-1.1465395399732417
135,-0.3242514533768897,-0.9557768912377264,0.17127106696951486,-1.0650249277471477
136,2.948747045377864,-2.64846805517793,0.6944078541659948,-1.116817986322588
137,-0.2910085582494915,-1.6880109748055132,0.5786485531036909,-0.9097195356852945
138,1.235237512251522,-1.1607263885020154,1.921957542899898,-0.6710779339882312
139,-0.25372360510350894,-0.870756150276704,0.054771796197771255,-0.7264052365442091
140,0.845562976349364,0.4690411585209335,-0.06129488048042159,-1.2317522366804077
141,-0.3966283357359785,0.43604314202531913,0.4614620129042549,-1.317555938750637
142,0.370440298524422,0.43874037643606323,0.2290577293323015,-1.2241312187610938
143,-0.7094743351022372,0.10540242746628344,-0.7605749422479708,-0.9513373660544702
144,-0.13660853803355058,1.2479394005060267,-0.8188748909165251,-1.1774386763965952
145,-0.12286525706739743,1.8170588014892124,1.0444044677780444,-1.1487470452914181
146,0.31592464569367273,0.6601786331818921,0.873599361471833,-1.2207481288986657
147,-0.5887526940676358,0.060022981253291516,-1.5756642108240817,-0.7153037922701052
148,-0.15973919554031987,1.3485154745414774,2.0955712970983704,-0.7890141883612486
149,0.53507206623573,1.5545014756189746,-0.4689327241709012,-1.037892805693951
150,0.7302206981928027,0.30355073839095553,0.054717349331346275,-0.950080313555631
151,-1.1238554984913882,-0.3721173442046741,1.1060235793969344,-0.8031995706982725
152,-0.21094261623441535,0.16802839432292302,-0.23688840005760448,-1.1168337947739333
153,-0.3495382534308596,0.7865438546305811,0.2872832967812827,-0.9812639770709989
154,0.3409671065675406,0.09810932420442134,1.0446708568734429,-0.5363783070888094
155,-1.0194113151733175,-0.500424213391868,1.1060235793969344,-0.788555052072365
156,-0.8659538980643599,-0.7309230435250579,0.3497226045659133,-1.0993510384977823
157,-0.6802706609637558,-1.0135716695183332,0.05442240939837812,-1.1094525118700826
158,0.2862166895318164,0.4713389736536627,1.8633261856102568,-0.5501050720860075
159,0.2250914668335139,0.14807330140913136,-0.9920695113673818,-0.890811646449529
160,2.3868240263649287,1.8093633184709323,-0.23618767028397755,-1.310500243387221
161,-1.0427267342371742,0.22796601156438906,0.22921690141614204,-0.9591224238166544
162,-0.6168527636655106,0.2091977882198205,-0.7612756720215992,-1.0053830337601743
163,-0.7209834552053371,0.3073305266716459,0.6413542499837201,-0.7744054186440549
164,2.0063414665850465,-0.47758194399083825,0.6999856072733608,-0.5819495289042137
165,-0.41790747675608086,-0.33768770890476746,-0.2951398635354411,-0.9856921158371534
166,-0.1535019858166086,-0.806244109002535,-0.5280857047971815,-1.1647664016522434
167,-1.0515243632356859,-0.2635057051347213,-0.5278193157017836,-1.0431170988059764
168,1.692654287922413,-0.13788191718808082,-0.8186824405725818,-0.8096779220554476
169,-0.20195490624818996,1.1285541672032997,0.35004344052773684,-0.8752626696331576
170,-0.25368069502979,-1.8918207634928002,-0.17790765596857136,-0.5709384751220477
171,-0.15906752876657015,0.19859857994246174,-0.2948190275736175,-0.8557863691793477
172,0.33585300596339923,0.9445161045724828,-0.0037833867120241173,-0.6487144641134689
173,-0.08898012934904836,-2.095033844739497,0.7527728223602376,-0.9752784232168878
174,-0.8822441224143937,2.5424967816000525,-0.5857107032819858,-1.1223867822563336
175,-0.5356399524074006,0.4150476274529502,-0.23645405937937478,-0.9313985547700211
176,1.6925996751013164,-0.4882349734967332,-1.2265210716378778,-0.8857161240936062
177,0.8284106496091583,-1.3131412838318706,0.8147127699409505,-1.1233623267659958
178,-0.9911913810719963,1.312516621702373,0.5210493342087643,-1.1725421704551102
179,-0.442581478401899,-0.7045048223421938,0.054743245360201656,-1.214764140495116
180,-0.9584797197498128,0.8523426780916924,1.5716945401924514,-0.7370022476902589
181,-0.5066586304690992,0.9476533850306991,1.5716945401924514,-0.4245699162218336
182,0.25051976374214385,-0.3562972438862158,-0.7601558085003554,-0.4576902518574685
183,1.3325809649408764,0.17090511571770411,1.5716945401924514,-0.7908476294326048
184,0.2691054997217878,0.6256980285921787,0.8702257516550721,-0.8963653546029839
185,1.8146639404260003,0.2549378516176162,-0.5861164931226459,-1.1755743965715586
186,3.4016263467245063,0.35362833277532774,-1.5167120175726179,-0.8804671520708414
187,0.2808419368269856,-0.6140566168349547,-0.4686118882090777,-1.2820718701965936
188,0.4225299363608621,0.017485866496402283,-2.1575200804367323,-1.3608550604139196
189,0.06114165012849987,-0.9934220835905883,-0.7019435849583309,-1.0115157810619326
190,-0.22349150771060605,-0.35100689451889794,-1.2851524289275182,-1.2168018472375768
191,-0.19893346965244163,1.928278729563726,1.1063444153587574,-0.76568698523907
192,-1.0031859878769247,1.1459664779978742,-0.469698473470218,-1.0005489702038757
193,-0.3100077913031544,1.645402776801188,0.05442240939837812,-0.975344520577677
194,-0.2734101085940921,1.2162835862858505,0.6944078541659948,-1.212970133602986
195,-0.5809544087694547,1.6658228798873724,0.8733441272305912,-1.1256403715848267
196,-0.13542159574646495,0.5845002026773841,-0.7602435336268851,-0.7705192375075641
197,-0.15132811183398712,-0.751620942648534,-0.7605749422479708,-0.9284133730788642
198,-0.4201494394507194,-0.9648997082634633,-0.8193965142531648,-1.336378872318894
199,0.44066316610856066,-0.5518830930711037,-1.6336433235308125,-1.2969642091924174
200,-0.7662936560228902,-0.1928363919906964,1.8633261856102568,-1.179372054014075
201,-0.814049731042424,0.3203275107526212,0.5210493342087643,-0.6338308024126676
202,-0.8286565329135825,0.28908837798702747,1.6298153824240162,-0.5966819151242156
203,0.15662720301443583,-0.8902654724313244,-1.051820732178266,-0.8976720655842635
204,-0.22920351231714545,0.46599952402955486,-0.993189374888625,-1.1761200961717242
205,-0.3242145719912139,-0.1417077837525444,1.5716945401924514,-0.6100811578254008
206,-0.2791951667145662,0.265490119006426,0.054743245360201656,-1.2698230419578243
207,-0.465646174968902,-0.00655506835051111,-0.06241474400166477,-1.2053273503927389
208,0.9718607991951794,-1.172741626195008,-0.2355068748634973,-1.1430004761732466
209,-0.30746864975085897,0.23628601775087266,-1.2265210716378778,-0.8019654224325314
210,0.03028221455040002,0.5316947979537912,-0.8193965142531648,-1.2271668845396249
211,-1.0355277714562248,-0.6671438510376407,0.8114041796498789,-1.0525950397838757
212,1.8667932966777836,1.7203820874745333,-0.5274851358330046,-1.2059990969986583
213,-0.9289416307392903,0.8853163521292472,1.2238623641792805,-0.499038084564175
214,-0.923507655040153,2.2446991406323398,1.3975702709359035,-0.45347864801780124
215,0.4685728000900134,0.36367544375396965,-1.2843866796282017,-0.8496086870214031
216,0.09632046337516914,1.00731284163566,-0.8186824405725818,-0.8492421634613391
217,0.43749739562848494,0.395731786171426,1.1063444153587574,-0.5667999721673116
218,-0.7344001231310344,-0.8845934683365908,-1.109993250028565,-0.44991402034790684
219,-1.010887814166415,-0.05207429350089273,0.6372799103933317,-0.9378970403438516
220,-0.7799323215200591,2.7533379538169354,-0.29522481741427764,-1.0737243060200257
221,-0.6125812608725779,1.188910159521499,1.6888525295543177,-1.0012248372836174
222,-0.7033183353527546,-1.5266261199139217,1.921957542899898,-0.8124863027450515
223,0.18937397257875282,0.697421921941549,-0.877342348699792,-1.3945413231307653
224,-1.045332900615361,-1.0359536725691738,-0.29522481741427764,-0.8993528550903267
225,-0.8697498437592999,1.6263148721945226,-0.7600510832829411,-0.8877996125768441
226,-1.0138468361094812,0.8956460594214563,0.17053109726007573,-1.1883868499817904
227,-0.7905002570310092,0.4825545931867789,-1.051466617956339,-0.9420011439319995
228,-0.6823158047252206,-1.0372156589853023,1.3975702709359035,-0.9107403295324412
229,-0.1304411901653983,0.4369490820202348,0.5212132337151381,-0.8901507625365379
230,0.43700588023861325,-0.16424190465183913,2.212757837297807,-0.7916172546816344
231,-0.4901630760968895,-0.16961127997449177,-0.5278193157017836,-0.7709644436295047
232,-1.0247754290168956,0.7448837774001122,1.1059386255180979,-0.553998143255136
233,0.04766966012428895,-0.5812092288756171,-0.3526056899364055,-0.8313518115987397
234,0.8601981485171963,0.08291059772345252,-1.0514408383664615,-1.0813050955483938
235,-0.687726374929602,-1.0949456098456436,-0.7601890867604588,-0.46776672369197
236,0.05692405089924716,0.8295065726015981,1.9214470278418232,-0.03771861635121864
237,2.1060744075117426,-0.7017012852504713,0.5202835849094483,-0.809573171684781
238,-0.7588340411412514,-0.21472656851301378,0.17095023100769133,-1.0278951335738464
239,-0.8467284118947241,2.49049707729049,0.054771796197771255,-0.532253885775565
240,-0.5034180333315468,1.1543380119662312,0.3489568552665972,-0.40270108671420546
241,-1.0772934583331086,0.6553418432194239,-0.06257391608550461,-0.9587071579434737
242,-1.2765486907336983,-1.8318668488345276,-1.3419069528955911,-1.4227394648465639
